order_id,product_id,add_to_cart_order,reordered
2356753,2228,16,0
2356753,30291,17,0
2356753,46889,18,0
2356753,30391,19,1
2356753,22849,20,0
2356753,31717,21,1
2356753,5991,22,0
2356753,38684,23,0
2356753,41950,24,0
2356753,41220,25,0
2356753,24964,26,1
2356753,15261,27,0
2357137,12919,1,1
2357137,5907,2,1
2357137,457,3,1
2357137,25783,4,0
2358510,36183,1,1
2358510,43740,2,1
2358510,10351,3,1
2358510,39275,4,0
2358510,46895,5,0
2358660,45692,1,1
2358660,12127,2,1
2358660,31808,3,1
2358660,10488,4,0
2358660,39802,5,0
2358926,49235,1,1
2358926,11497,2,1
2358926,33647,3,1
2358926,22035,4,1
2358926,18465,5,0
2358926,45177,6,0
2358926,21709,7,1
2358926,4037,8,0
2358926,12312,9,0
2358926,44910,10,1
2358926,46906,11,0
2358926,41593,12,0
2358926,34565,13,0
2358926,4656,14,0
2358926,45066,15,0
2358926,40706,16,0
2358926,15655,17,0
2358926,39623,18,0
2358926,15576,19,0
2360558,37710,1,0
2362856,12341,1,1
2362856,6901,2,0
2362856,196,3,1
2363144,23909,1,1
2363144,45234,2,1
2363144,27147,3,1
2363144,34547,4,1
2363144,46338,5,0
2363144,35613,6,1
2363144,41584,7,1
2363144,40310,8,1
2363144,13194,9,0
2363144,23965,10,0
2363144,40177,11,0
2363144,10487,12,1
2363144,38557,13,1
2363144,32520,14,1
2363144,12787,15,1
2363263,33787,1,1
2363263,24852,2,1
2363263,45066,3,1
2363263,40571,4,1
2363263,4451,5,1
2363263,49683,6,1
2363263,17795,7,1
2363263,6631,8,1
2363263,20345,9,1
2364004,5228,1,0
2364004,49113,2,0
2364004,34584,3,0
2364004,12745,4,0
2364004,10912,5,0
2364004,42828,6,1
2364004,22274,7,1
2364004,18337,8,0
2364004,26248,9,0
2364004,36893,10,0
2364004,24235,11,0
2364004,19057,12,0
2364004,13409,13,1
2364004,7948,14,0
2364004,35247,15,0
2364004,40174,16,1
2365761,24852,1,0
2365761,4210,2,1
2365761,48015,3,1
2365761,42240,4,1
2365761,23341,5,0
2365761,26209,6,1
2365761,31553,7,0
2366351,33000,1,1
2366351,1729,2,1
2366955,13176,1,1
2366955,41950,2,0
2366955,19677,3,0
2366955,45570,4,0
2366955,24846,5,0
2366955,22935,6,1
2366955,48679,7,0
2367489,27464,1,0
2367489,41787,2,0
2367489,24838,3,0
2367489,22224,4,1
2367561,21227,1,0
2367561,47388,2,0
2368227,14992,1,1
2368227,7877,2,0
2368227,21616,3,1
2368227,47977,4,1
2368227,45656,5,1
2368227,33065,6,1
2368227,14488,7,1
2368227,18358,8,1
2368227,8193,9,1
2368227,26083,10,1
2368227,31495,11,1
2368227,27662,12,1
2368227,22736,13,1
2368227,44683,14,1
2368227,46266,15,1
2368227,44904,16,0
2368227,4920,17,1
2368227,48154,18,1
2368227,18339,19,1
2368227,2350,20,1
2368227,11461,21,1
2368227,9076,22,0
2368372,20468,1,0
2368372,19678,2,0
2368372,44683,3,0
2368372,35752,4,1
2368372,8424,5,0
2368372,3308,6,1
2368372,2575,7,0
2368372,16703,8,0
2368372,24852,9,1
2368372,19784,10,0
2368372,9074,11,0
2368372,8228,12,1
2368372,9075,13,1
2368372,16752,14,0
2369300,47626,1,1
2369300,6046,2,1
2369300,22164,3,1
2369300,16083,4,1
2369300,8424,5,1
2369300,32747,6,1
2369300,4796,7,1
2369300,25513,8,1
2369300,21616,9,1
2369300,4605,10,1
2369300,1999,11,0
2369300,16759,12,0
2369300,44359,13,0
2369300,44949,14,0
2369300,16797,15,1
2369992,26376,1,1
2369992,37766,2,1
2369992,7021,3,0
2369992,22935,4,0
2371315,14147,1,0
2371315,20743,2,0
2371315,25240,3,0
2371315,3810,4,0
2371315,14992,5,1
2371315,37795,6,1
2371315,43129,7,0
2371315,17389,8,0
2371573,9358,1,1
2371573,12899,2,1
2373417,11408,1,0
2373417,24852,2,1
2373417,35921,3,0
2373417,47475,4,0
2373417,19389,5,1
2373417,24010,6,0
2373417,2078,7,0
2373417,4853,8,0
2374610,35395,1,1
2374610,40969,2,1
2374705,5013,1,1
2374705,33122,2,1
2374705,40593,3,1
2374705,15202,4,1
2374705,26520,5,1
2374705,8461,6,0
2374705,45296,7,1
2374705,11324,8,0
2374705,12011,9,1
2374781,47209,1,0
2374781,32912,2,1
2374781,30391,3,0
2374781,26395,4,0
2374781,35749,5,0
2374781,34497,6,0
2374781,27845,7,0
2374999,28476,1,0
2374999,35176,2,0
2374999,24852,3,1
2374999,8959,4,0
2374999,11741,5,0
2374999,6508,6,0
2374999,21137,7,0
2374999,8424,8,1
2374999,46906,9,0
2374999,44359,10,0
2374999,23986,11,0
2374999,13431,12,0
2374999,43821,13,0
2374999,7156,14,1
2374999,17568,15,1
2374999,5959,16,0
2374999,31040,17,1
2374999,49075,18,1
2374999,21872,19,1
2374999,42697,20,0
2374999,1158,21,1
2374999,10305,22,1
2374999,34326,23,0
2375353,47174,1,1
2375353,34160,2,1
2375353,1940,3,1
2375353,41400,4,1
2375353,47702,5,0
2375353,24701,6,0
2375353,24658,7,0
2376172,4137,1,0
2376172,20468,2,1
2376172,29694,3,1
2376172,24852,4,1
2376172,28968,5,0
2376172,30391,6,1
2376172,16249,7,0
2376172,3583,8,0
2376172,26669,9,1
2376172,49622,10,1
2376172,4235,11,0
2376172,23076,12,0
2376172,32599,13,0
2376172,5460,14,1
2376172,16782,15,0
2376601,41319,1,0
2376601,23959,2,1
2376601,49610,3,1
2376601,5450,4,1
2376601,21053,5,1
2376601,26165,6,1
2376601,28465,7,1
2376601,24799,8,1
2376601,30135,9,1
2376601,29999,10,1
2376601,20842,11,1
2376601,4605,12,1
2376601,7371,13,1
2376601,35221,14,1
2376601,6567,15,1
2376601,17555,16,1
2376601,31231,17,0
2376601,11123,18,0
2376601,45007,19,1
2376601,46979,20,1
2376761,32478,1,0
2377619,38490,1,1
2377619,30599,2,1
2377619,47766,3,1
2377734,42828,1,1
2377734,24852,2,1
2377734,2452,3,1
2377846,48423,1,1
2377846,30252,2,0
2377846,34862,3,1
2377846,22025,4,1
2377846,22298,5,0
2377846,19678,6,1
2377846,45815,7,1
2377846,46558,8,0
2377846,19650,9,0
2377846,47086,10,1
2377846,37939,11,0
2377846,26668,12,0
2377846,27683,13,0
2377846,20748,14,0
2377846,5769,15,0
2377846,45007,16,1
2377846,16349,17,0
2377846,17279,18,0
2377846,34691,19,0
2377846,46969,20,0
2377846,44156,21,1
2377846,7781,22,1
2377846,17316,23,0
2377846,22935,24,0
2381291,32655,1,1
2381291,1463,2,1
2381291,24631,3,1
2381291,31766,4,1
2381291,26606,5,1
2381291,4605,6,0
2381291,8518,7,0
2381291,31883,8,0
2381291,1599,9,1
2381291,22275,10,0
2381291,39275,11,0
2381291,37229,12,0
2381291,44012,13,0
2381291,22892,14,0
2381291,2965,15,0
2381716,45582,1,0
2381716,29284,2,1
2381716,2536,3,1
2381716,14165,4,0
2381716,11687,5,0
2381768,49683,1,1
2381768,27147,2,1
2381768,40621,3,1
2381768,24184,4,1
2381768,40285,5,0
2381768,26505,6,1
2381768,47040,7,0
2381768,36307,8,0
2381768,23347,9,0
2381768,34386,10,0
2381768,30138,11,0
2381768,42210,12,0
2381768,10151,13,1
2381768,3836,14,1
2381768,19086,15,0
2381768,24852,16,0
2381768,39157,17,0
2381810,46906,1,1
2381810,34126,2,0
2381810,31717,3,0
2381810,3464,4,1
2381810,27086,5,1
2381810,12719,6,0
2381810,25466,7,1
2381810,31096,8,1
2381810,40706,9,1
2381810,13176,10,1
2381810,33957,11,1
2382372,40706,1,1
2382372,26604,2,1
2382372,36011,3,1
2382372,16363,4,1
2382372,39877,5,1
2382372,32293,6,0
2382372,42606,7,1
2382372,43087,8,1
2382372,4478,9,1
2382372,39561,10,1
2382372,22124,11,1
2382372,39275,12,1
2382372,37973,13,1
2382372,210,14,1
2382372,43205,15,1
2382372,37460,16,1
2382372,1702,17,0
2382372,21783,18,0
2382372,35042,19,0
2382372,41120,20,1
2382372,6873,21,0
2382372,27104,22,0
2382372,24810,23,0
2382372,33232,24,0
2382372,15872,25,0
2382372,47734,26,0
2382372,1215,27,0
2382372,34503,28,0
2382468,36107,1,1
2382468,27985,2,1
2382468,8859,3,1
2382619,42265,1,1
2382619,24838,2,1
2382619,18441,3,0
2382619,32734,4,1
2382619,44514,5,0
2382619,28939,6,1
2382619,47766,7,1
2382619,39024,8,0
2382619,23291,9,0
2382619,2979,10,0
2382619,43392,11,0
2382619,44142,12,1
2382619,44359,13,0
2382619,48802,14,0
2382619,39005,15,0
2382619,6664,16,0
2382619,23453,17,0
2384349,21616,1,1
2384349,10749,2,1
2384349,33120,3,1
2384349,47626,4,1
2384349,28204,5,1
2384349,49683,6,1
2384349,10603,7,1
2384349,4799,8,1
2384349,21903,9,1
2384349,20114,10,1
2384349,17461,11,1
2384349,42828,12,1
2384349,25824,13,1
2384349,38028,14,1
2384349,5337,15,1
2384349,12606,16,1
2384349,34128,17,1
2384349,10060,18,0
2384349,48395,19,0
2384349,42110,20,0
2384349,8012,21,0
2384349,13031,22,0
2384349,210,23,0
2384349,5649,24,0
2384506,33731,1,1
2384506,1374,2,0
2384506,260,3,0
2384506,30391,4,1
2384506,31717,5,0
2384506,4086,6,1
2384506,46069,7,1
2384506,29307,8,1
2384506,11520,9,1
2384506,20082,10,1
2385120,46667,1,1
2385120,40941,2,1
2385120,35989,3,1
2385120,21489,4,1
2385120,19660,5,1
2385120,21207,6,0
2385120,13874,7,0
2385120,21616,8,1
2385120,30279,9,0
2385120,1588,10,1
2385120,24964,11,1
2385120,12412,12,0
2386393,44142,1,1
2386393,43749,2,1
2386393,29405,3,1
2386393,47141,4,1
2386517,4208,1,0
2386517,35534,2,0
2386517,28449,3,0
2386517,44604,4,1
2386517,36545,5,1
2387121,34449,1,1
2387121,38888,2,1
2387121,19488,3,1
2387121,14147,4,1
2387121,2512,5,1
2387121,12232,6,1
2387121,22750,7,1
2387121,32566,8,1
2387121,29373,9,1
2387121,24852,10,1
2387205,44359,1,1
2387205,25138,2,1
2387205,4698,3,0
2387205,13709,4,0
2387205,11520,5,0
2387205,21903,6,1
2387205,48620,7,0
2387205,14764,8,0
2387205,37029,9,0
2387205,28986,10,0
2387205,41463,11,0
2387205,27521,12,0
2387205,4605,13,0
2387205,34358,14,0
2387205,15630,15,1
2387205,14267,16,0
2387205,41220,17,0
2387205,8518,18,0
2387205,24852,19,0
2387205,26209,20,0
2387205,30391,21,0
2387205,26351,22,0
2388074,42450,1,1
2388074,41165,2,1
2388074,9405,3,1
2388074,47766,4,1
2388074,34969,5,1
2388074,37158,6,1
2388074,39990,7,1
2388074,16083,8,1
2388074,3631,9,1
2388074,47990,10,1
2388074,20574,11,1
2388074,28934,12,1
2388074,13858,13,1
2388074,25890,14,1
2388074,28849,15,1
2388074,26497,16,0
2388074,13829,17,1
2388074,24382,18,1
2388481,26315,1,1
2388481,27845,2,1
2388481,44632,3,1
2388481,28842,4,1
2388481,20114,5,0
2388481,26209,6,1
2388481,8518,7,1
2388481,47766,8,1
2389235,21903,1,1
2389235,27396,2,0
2389235,24852,3,1
2389235,5134,4,0
2389235,28204,5,0
2389235,26800,6,1
2389235,46524,7,0
2389235,8518,8,1
2389235,49131,9,0
2389235,17414,10,0
2389547,5479,1,1
2389547,47766,2,1
2389547,13176,3,1
2389547,12464,4,1
2389547,28836,5,0
2389547,1757,6,1
2389547,32864,7,1
2391894,15200,1,0
2391894,41973,2,0
2391894,28413,3,0
2391894,8571,4,0
2393101,14897,1,1
2393101,19057,2,1
2393101,34050,3,1
2393101,31683,4,1
2393101,35750,5,1
2393101,24852,6,1
2393101,29094,7,1
2393101,45951,8,1
2393101,43369,9,1
2393101,19155,10,1
2393101,4137,11,1
2393813,22963,1,1
2393813,13176,2,1
2393813,21137,3,1
2393813,21903,4,1
2393813,14704,5,1
2393813,10749,6,1
2393813,5876,7,1
2393813,18880,8,1
2393813,8518,9,0
2393813,47209,10,0
2394047,43154,1,1
2394047,42500,2,1
2394445,39876,1,1
2394942,1463,1,1
2394942,49235,2,1
2394942,13176,3,1
2394942,14974,4,0
2394942,11512,5,1
2394942,7881,6,1
2394942,13872,7,0
2395126,38739,1,1
2395126,47626,2,1
2395126,43154,3,1
2395126,26021,4,1
2395126,5212,5,1
2395126,19173,6,1
2395126,30489,7,1
2395126,45066,8,1
2395126,27690,9,1
2395126,24852,10,1
2395126,41950,11,1
2395126,26497,12,1
2395126,29447,13,1
2395126,3464,14,0
2395126,26283,15,1
2395126,10814,16,0
2395678,33651,1,1
2395678,39581,2,1
2395678,19134,3,0
2395678,14218,4,0
2395678,26246,5,0
2395678,3107,6,1
2395678,5077,7,1
2395678,46842,8,1
2395678,40009,9,1
2395678,32360,10,1
2395678,16797,11,1
2395678,7631,12,0
2395678,28204,13,1
2395678,21793,14,1
2395678,40571,15,1
2395678,39863,16,1
2395678,15599,17,1
2395678,46041,18,1
2395678,5210,19,1
2395678,41972,20,1
2395678,1979,21,1
2395678,5618,22,0
2395678,21650,23,0
2395678,4700,24,1
2395678,9852,25,1
2395678,31343,26,1
2395678,40619,27,1
2395678,48205,28,1
2395678,44410,29,0
2395678,4103,30,0
2395678,13159,31,0
2395678,2919,32,0
2395678,2927,33,0
2395678,40622,34,0
2395678,32338,35,0
2395678,42117,36,0
2397878,26047,1,1
2397878,31886,2,1
2398424,46572,1,1
2398424,23909,2,1
2398424,41935,3,1
2398424,19173,4,1
2398424,21575,5,1
2398424,7999,6,1
2398424,18778,7,0
2398424,6187,8,1
2398424,29429,9,0
2398424,3696,10,1
2398424,34146,11,0
2398424,17029,12,0
2398424,27505,13,1
2398424,3006,14,1
2399195,17122,1,1
2399195,30407,2,0
2399195,651,3,0
2399195,37687,4,0
2399195,16539,5,1
2399195,31651,6,1
2399195,13032,7,1
2399195,16974,8,1
2399195,15541,9,1
2399195,39657,10,1
2399342,1511,1,1
2399342,35628,2,1
2399342,2664,3,1
2399342,44471,4,0
2399342,3491,5,0
2399342,39861,6,1
2399342,36717,7,1
2399342,20168,8,0
2399342,21137,9,0
2399356,17316,1,1
2399356,19149,2,1
2399356,35217,3,0
2399356,37455,4,1
2399356,33043,5,1
2399356,36085,6,0
2399356,47626,7,1
2399356,24561,8,1
2399356,40706,9,1
2399356,47766,10,0
2399356,31553,11,0
2399511,36029,1,0
2399511,32655,2,0
2399511,33911,3,0
2399511,41868,4,1
2399511,47780,5,1
2399906,33043,1,1
2399906,8277,2,1
2399906,48086,3,1
2399906,31915,4,1
2400285,11520,1,0
2400285,12384,2,1
2400285,28020,3,0
2400285,1215,4,0
2400285,37067,5,1
2400285,37718,6,1
2400285,35628,7,1
2400285,7781,8,0
2400285,44949,9,1
2400285,17630,10,1
2400285,13225,11,0
2400285,30391,12,1
2400285,6655,13,1
2400710,42625,1,1
2400710,42585,2,1
2400710,47626,3,1
2400710,41600,4,0
2400710,24184,5,0
2400710,25604,6,0
2401844,19057,1,1
2401844,5475,2,1
2401844,21543,3,1
2401844,17988,4,1
2401844,5077,5,1
2401844,39275,6,1
2401844,2966,7,1
2401844,36856,8,1
2401844,43713,9,1
2401844,46984,10,0
2401844,13176,11,0
2401844,9779,12,1
2401844,32579,13,0
2401844,8929,14,1
2401844,46049,15,1
2401844,24561,16,1
2401844,17795,17,1
2401844,34969,18,1
2401844,33705,19,1
2401844,36076,20,1
2401844,9839,21,1
2401889,3957,1,1
2401889,5547,2,1
2401889,13740,3,1
2401889,17316,4,1
2401889,9124,5,1
2401889,26604,6,1
2401889,16797,7,1
2401889,21847,8,1
2401889,36287,9,1
2401889,4920,10,0
2402482,8580,1,1
2402482,37822,2,1
2402482,34619,3,1
2402482,44717,4,0
2402482,42834,5,1
2402482,40706,6,0
2402482,12508,7,0
2402482,35761,8,1
2402482,16192,9,0
2402482,32700,10,1
2402482,45438,11,0
2402482,47537,12,1
2402482,20995,13,1
2402536,37687,1,1
2402536,32403,2,1
2403126,13176,1,1
2403126,36070,2,1
2403126,30169,3,1
2403126,21137,4,1
2403126,47717,5,1
2403126,25753,6,1
2403126,10343,7,1
2403126,47144,8,1
2403126,42265,9,1
2403126,4920,10,1
2403126,37307,11,0
2403126,18696,12,1
2403126,26940,13,1
2403151,17634,1,1
2403151,38456,2,1
2403151,43209,3,1
2403151,12606,4,0
2403151,48205,5,1
2403151,42834,6,0
2403151,5913,7,0
2403151,13974,8,0
2403151,24852,9,1
2403151,25915,10,0
2403151,35839,11,0
2403837,5976,1,1
2403837,40734,2,0
2403837,31754,3,1
2403837,38160,4,1
2403837,7644,5,0
2403837,46522,6,0
2403837,16953,7,0
2403837,17518,8,0
2403837,31667,9,0
2404866,43534,1,1
2406264,16349,1,1
2406264,34126,2,1
2406264,34969,3,1
2406264,4605,4,1
2406264,12023,5,1
2406264,27104,6,1
2406264,49683,7,1
2406264,43122,8,1
2406264,34358,9,1
2406264,24852,10,1
2406264,4086,11,1
2406264,28204,12,1
2406264,39877,13,1
2406264,36164,14,0
2406264,29941,15,1
2406264,26940,16,0
2406264,10504,17,1
2406264,5450,18,0
2406264,36086,19,0
2406264,28934,20,1
2406264,41999,21,0
2406264,27544,22,0
2406264,30589,23,0
2406264,794,24,0
2406296,27985,1,1
2406296,14194,2,0
2406897,11737,1,1
2406897,22035,2,1
2406897,21137,3,1
2406897,42265,4,1
2406897,19893,5,1
2406897,32981,6,0
2406897,36724,7,1
2406897,26282,8,1
2406897,28849,9,1
2406897,31506,10,1
2406897,4461,11,1
2406897,41950,12,1
2406897,41273,13,1
2406897,4853,14,1
2406897,43352,15,1
2406897,36522,16,1
2406897,30391,17,1
2406897,47788,18,0
2407180,38028,1,1
2407180,14891,2,1
2407180,19660,3,1
2407180,18531,4,1
2407180,47209,5,1
2407753,673,1,0
2407753,46979,2,1
2407753,7631,3,1
2407753,3512,4,0
2407753,12232,5,0
2407753,46167,6,0
2407753,44843,7,0
2407753,22476,8,1
2407753,44177,9,1
2407753,9387,10,1
2407753,25691,11,1
2407753,6213,12,0
2407753,14901,13,1
2407753,26312,14,1
2408215,35494,1,0
2408215,4870,2,1
2408215,12974,3,0
2408215,5646,4,0
2408215,44329,5,1
2408215,20113,6,0
2408215,48104,7,0
2408215,7704,8,0
2408215,10960,9,0
2408215,40011,10,0
2408215,30978,11,0
2408215,9531,12,0
2408215,42768,13,1
2408215,48244,14,0
2408215,32689,15,1
2408215,21616,16,0
2408215,10246,17,0
2408215,15396,18,0
2408215,47209,19,0
2408215,26604,20,0
2408215,22752,21,0
2408215,40632,22,0
2408215,5886,23,0
2408215,45393,24,1
2408215,43121,25,0
2408215,17828,26,0
2408215,27521,27,0
2408215,9000,28,0
2408215,31076,29,0
2408215,40756,30,0
2408215,7554,31,0
2408215,13861,32,0
2408215,36550,33,0
2409745,17168,1,1
2409745,35951,2,1
2409745,25017,3,0
2410227,41047,1,0
2410227,44098,2,0
2410227,44116,3,0
2410227,25138,4,1
2410227,21137,5,1
2410227,14881,6,1
2410227,21616,7,1
2410227,21903,8,1
2410227,329,9,1
2410227,43122,10,1
2410227,44359,11,1
2410227,9741,12,1
2410227,24489,13,1
2410227,18531,14,1
2410227,14447,15,1
2410227,42944,16,1
2410227,43961,17,1
2410227,46906,18,1
2410227,42828,19,1
2410227,48679,20,1
2410227,8424,21,1
2410227,19678,22,1
2410227,24830,23,0
2410227,31717,24,0
2410227,22935,25,1
2410227,24184,26,1
2410227,34243,27,1
2410227,26768,28,1
2410227,14129,29,1
2410227,5959,30,0
2411552,19660,1,1
2411552,3957,2,1
2411552,13176,3,1
2411552,27966,4,0
2411552,16987,5,1
2411552,47209,6,1
2411552,21137,7,1
2411552,6870,8,1
2411552,40396,9,0
2411899,25890,1,1
2411899,4724,2,0
2411899,9187,3,0
2411899,24184,4,1
2411899,21938,5,0
2411899,43352,6,0
2411899,16797,7,0
2411899,30849,8,0
2413455,10473,1,1
2413455,48812,2,0
2413455,15680,3,0
2413455,25286,4,0
2414044,24852,1,1
2414044,28204,2,1
2414044,39428,3,1
2414044,7533,4,1
2414044,46817,5,1
2414044,46572,6,1
2414044,24096,7,1
2414044,3594,8,1
2414044,3318,9,0
2414197,14988,1,1
2414197,48595,2,0
2414197,42265,3,1
2414197,7131,4,1
2414197,47209,5,1
2414197,21903,6,1
2414197,49683,7,1
2414197,40706,8,1
2414546,39559,1,1
2414546,46979,2,1
2414546,19057,3,1
2414546,23348,4,1
2414546,34435,5,0
2414546,24184,6,0
2415039,26709,1,1
2415039,1117,2,1
2415039,17615,3,1
2415039,4347,4,1
2415039,37145,5,1
2415039,9076,6,1
2415039,32271,7,1
2415039,31501,8,1
2415039,10613,9,1
2415039,1365,10,1
2415039,37066,11,1
2415039,13116,12,1
2415039,25985,13,1
2415039,27077,14,0
2415039,1940,15,1
2415039,47962,16,1
2415039,8380,17,1
2416048,1468,1,1
2416048,41950,2,1
2416048,14084,3,1
2416048,19678,4,1
2416048,27104,5,1
2416048,27596,6,1
2416048,6000,7,1
2416048,13497,8,1
2416048,18288,9,1
2416048,7963,10,1
2416691,30639,1,0
2416691,13176,2,1
2416691,5479,3,1
2416691,17830,4,0
2416691,30237,5,0
2416691,23230,6,0
2416691,12320,7,0
2416691,5383,8,0
2416691,32486,9,0
2416763,20082,1,1
2416763,38689,2,1
2416763,6287,3,1
2416763,45603,4,1
2416763,47766,5,1
2416763,17630,6,1
2416763,20574,7,1
2416763,4920,8,1
2416763,10108,9,1
2416763,2450,10,1
2416763,14161,11,1
2416763,36865,12,1
2416763,24010,13,1
2416763,14996,14,1
2416763,35376,15,1
2416763,24799,16,1
2416763,41844,17,1
2416763,43352,18,1
2416763,4421,19,0
2416763,31371,20,1
2416763,43249,21,0
2416763,432,22,0
2416763,17949,23,0
2416763,28733,24,1
2416763,24184,25,0
2416763,22935,26,1
2416763,45066,27,0
2416763,5212,28,0
2416763,21903,29,1
2416763,21137,30,1
2416763,34128,31,0
2416763,40706,32,0
2416763,21295,33,1
2416763,49191,34,0
2416763,35989,35,0
2416763,30353,36,0
2416912,47626,1,1
2416912,34610,2,1
2416912,42585,3,1
2419326,31712,1,1
2419326,16363,2,0
2419326,44560,3,1
2419326,48795,4,0
2420089,2855,1,1
2420089,24852,2,1
2420089,5450,3,1
2420089,11712,4,1
2420089,20580,5,1
2420089,32864,6,1
2420089,45066,7,1
2420089,13877,8,1
2420089,11182,9,1
2420089,24131,10,1
2420089,20628,11,1
2420089,24838,12,1
2420089,4920,13,1
2420089,5785,14,1
2420089,21709,15,0
2420089,35221,16,0
2420089,5161,17,0
2420089,37053,18,1
2420105,857,1,0
2420105,4658,2,1
2420105,20015,3,1
2420105,24184,4,0
2420105,21938,5,1
2420105,32864,6,0
2420105,10793,7,0
2420105,37119,8,0
2420105,37065,9,0
2420105,43789,10,1
2420105,24964,11,1
2420105,32429,12,1
2420105,26209,13,1
2420105,38739,14,1
2420854,37067,1,0
2420854,36550,2,1
2420854,5876,3,1
2420854,35951,4,1
2420854,1103,5,0
2420854,46984,6,1
2420854,47766,7,1
2420854,9339,8,1
2420854,18891,9,1
2420854,5764,10,1
2420854,7361,11,1
2420854,49113,12,1
2420854,49317,13,1
2420854,19562,14,1
2421233,38312,1,1
2421233,38264,2,1
2421233,3527,3,0
2421233,4576,4,1
2421233,24010,5,1
2421233,23291,6,0
2421233,36832,7,0
2421233,41844,8,0
2421233,32864,9,0
2421233,17628,10,0
2421529,5479,1,1
2422010,14764,1,0
2422010,35223,2,0
2422010,36735,3,1
2422010,10234,4,1
2422010,12659,5,1
2422010,30795,6,1
2422068,24852,1,1
2422068,35383,2,1
2422068,33315,3,1
2422068,31730,4,1
2422068,47788,5,1
2422068,39877,6,1
2422068,26283,7,1
2422068,39928,8,1
2422068,30795,9,1
2422068,21376,10,1
2422068,32433,11,1
2422068,36956,12,1
2422068,15700,13,0
2422068,33198,14,1
2422367,23543,1,1
2422367,33572,2,1
2422367,34530,3,0
2422367,30252,4,1
2422367,1158,5,1
2422367,48857,6,1
2422367,9323,7,0
2422367,26769,8,0
2422367,23405,9,0
2422367,46942,10,0
2422949,24964,1,1
2422949,38383,2,1
2422949,9186,3,0
2422949,11408,4,0
2422949,7021,5,0
2422949,30233,6,1
2422949,14477,7,0
2422949,34126,8,1
2422949,18362,9,0
2422956,16647,1,0
2423171,39121,1,0
2423171,24852,2,0
2423171,20835,3,0
2423171,7550,4,0
2423976,5612,1,1
2423976,37646,2,1
2423976,13176,3,1
2423976,3896,4,1
2423976,35108,5,0
2423976,47626,6,0
2423976,34126,7,0
2423976,33731,8,1
2423976,29898,9,1
2423976,21616,10,0
2423976,37966,11,0
2423976,40008,12,0
2424099,5449,1,1
2424099,6348,2,1
2424099,47209,3,1
2424099,10121,4,1
2424099,481,5,0
2425081,7914,1,0
2425081,37687,2,1
2425081,15361,3,0
2425081,4149,4,1
2425081,17168,5,1
2425802,26348,1,1
2425802,40199,2,1
2425802,18023,3,1
2425802,40681,4,1
2425802,22362,5,1
2425802,2457,6,1
2425802,42500,7,1
2425802,44172,8,0
2425861,43209,1,1
2425861,23909,2,1
2425861,6016,3,1
2425861,2934,4,1
2425861,13423,5,1
2425861,1408,6,1
2425861,47759,7,1
2425861,42598,8,1
2425861,2639,9,1
2425861,15328,10,0
2425861,33361,11,0
2425861,6274,12,0
2425861,49279,13,1
2425861,32689,14,1
2425861,16414,15,1
2425861,46775,16,1
2425861,39032,17,1
2425861,14168,18,1
2425861,40974,19,1
2425861,21288,20,1
2425861,22489,21,1
2425861,7561,22,1
2425861,27388,23,0
2425861,4138,24,0
2425861,19761,25,0
2426138,27845,1,1
2426138,8555,2,1
2426138,6046,3,1
2426138,47585,4,1
2426138,47209,5,1
2426138,2078,6,1
2426138,10749,7,1
2426138,47626,8,1
2426138,42265,9,1
2426138,45066,10,1
2426138,13198,11,1
2426138,13176,12,1
2426138,26497,13,1
2426138,33731,14,1
2426138,20169,15,1
2426138,10895,16,1
2426138,17652,17,1
2426138,39475,18,1
2426138,21137,19,1
2426138,28990,20,1
2426138,13852,21,0
2426138,21334,22,1
2426138,17862,23,0
2426138,972,24,0
2427074,37646,1,1
2427074,22987,2,1
2428035,46673,1,0
2428035,32638,2,0
2428035,20919,3,0
2428035,28204,4,0
2428035,29344,5,1
2428035,10955,6,0
2428035,45619,7,0
2428035,881,8,1
2428035,16260,9,0
2428035,25466,10,0
2429023,48812,1,0
2429023,33081,2,1
2429440,39277,1,1
2429440,24852,2,1
2429440,15422,3,0
2429440,33493,4,0
2429440,9387,5,0
2429440,21351,6,0
2429440,12576,7,0
2429440,28083,8,0
2429911,47890,1,1
2429911,21903,2,1
2429911,27845,3,1
2429911,37067,4,0
2429911,18465,5,0
2429911,42239,6,1
2429911,45254,7,1
2429911,8518,8,1
2429911,10132,9,1
2429911,47042,10,1
2429911,11926,11,0
2429911,1234,12,1
2429911,17600,13,0
2429911,18027,14,1
2429911,32812,15,0
2429911,18200,16,0
2429928,46886,1,0
2429928,40198,2,0
2429928,9597,3,0
2429928,43772,4,0
2429928,21344,5,0
2429928,40063,6,0
2429928,6046,7,0
2430243,15937,1,1
2430243,5818,2,1
2430243,21938,3,1
2430243,24184,4,1
2430243,21616,5,1
2430243,47766,6,1
2430243,31553,7,1
2430243,48679,8,0
2430243,45066,9,1
2430243,12464,10,1
2430243,26209,11,1
2430243,29941,12,1
2430243,3999,13,0
2430243,28571,14,1
2430243,41844,15,1
2430243,6046,16,1
2431239,8022,1,1
2431239,27966,2,1
2431239,39928,3,1
2431239,18641,4,1
2431239,33636,5,1
2431239,27690,6,1
2431239,12276,7,1
2431239,46886,8,1
2431239,2452,9,1
2431239,34668,10,1
2431239,30489,11,1
2431239,6532,12,1
2431239,47209,13,1
2431239,38694,14,1
